/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105819.tif,rl_105819,rl,105819,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105820.tif,rl_105820,rl,105820,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105825.tif,rl_105825,rl,105825,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105826.tif,rl_105826,rl,105826,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105829.tif,rl_105829,rl,105829,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105830.tif,rl_105830,rl,105830,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105831.tif,rl_105831,rl,105831,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105832.tif,rl_105832,rl,105832,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105833.tif,rl_105833,rl,105833,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105834.tif,rl_105834,rl,105834,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105835.tif,rl_105835,rl,105835,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105836.tif,rl_105836,rl,105836,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105837.tif,rl_105837,rl,105837,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105838.tif,rl_105838,rl,105838,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105839.tif,rl_105839,rl,105839,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105840.tif,rl_105840,rl,105840,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105841.tif,rl_105841,rl,105841,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_105842.tif,am_105842,am,105842,1.0,100.0,,,6.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105842.tif,rl_105842,rl,105842,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105843.tif,rl_105843,rl,105843,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105844.tif,rl_105844,rl,105844,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105847.tif,rl_105847,rl,105847,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105848.tif,rl_105848,rl,105848,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105849.tif,rl_105849,rl,105849,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105856.tif,rl_105856,rl,105856,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_105858.tif,am_105858,am,105858,1.0,100.0,,,6.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105858.tif,rl_105858,rl,105858,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105859.tif,rl_105859,rl,105859,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105863.tif,rl_105863,rl,105863,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105864.tif,rl_105864,rl,105864,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105865.tif,rl_105865,rl,105865,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105867.tif,rl_105867,rl,105867,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105868.tif,rl_105868,rl,105868,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105878.tif,rl_105878,rl,105878,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105892.tif,rl_105892,rl,105892,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105893.tif,rl_105893,rl,105893,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105899.tif,rl_105899,rl,105899,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105902.tif,rl_105902,rl,105902,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105905.tif,rl_105905,rl,105905,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_105906.tif,am_105906,am,105906,1.0,100.0,,,6.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105906.tif,rl_105906,rl,105906,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105907.tif,rl_105907,rl,105907,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105910.tif,rl_105910,rl,105910,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105911.tif,rl_105911,rl,105911,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105919.tif,rl_105919,rl,105919,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105921.tif,rl_105921,rl,105921,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105922.tif,rl_105922,rl,105922,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_105923.tif,rl_105923,rl,105923,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_107696.tif,rl_107696,rl,107696,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_107700.tif,rl_107700,rl,107700,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_107701.tif,rl_107701,rl,107701,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_126417.tif,rl_126417,rl,126417,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_126422.tif,rl_126422,rl,126422,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_126782.tif,rl_126782,rl,126782,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_126950.tif,rl_126950,rl,126950,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_126953.tif,rl_126953,rl,126953,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_126971.tif,rl_126971,rl,126971,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_127014.tif,rl_127014,rl,127014,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_127015.tif,rl_127015,rl,127015,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_127016.tif,rl_127016,rl,127016,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_127017.tif,rl_127017,rl,127017,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_127018.tif,rl_127018,rl,127018,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_127021.tif,rl_127021,rl,127021,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_127022.tif,rl_127022,rl,127022,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_127023.tif,rl_127023,rl,127023,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_127026.tif,rl_127026,rl,127026,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_127027.tif,rl_127027,rl,127027,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_127028.tif,rl_127028,rl,127028,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_127029.tif,rl_127029,rl,127029,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_127063.tif,rl_127063,rl,127063,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_127094.tif,rl_127094,rl,127094,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_127378.tif,rl_127378,rl,127378,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_127393.tif,rl_127393,rl,127393,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_127411.tif,rl_127411,rl,127411,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_127414.tif,rl_127414,rl,127414,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_127417.tif,rl_127417,rl,127417,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_135211.tif,rl_135211,rl,135211,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_135212.tif,rl_135212,rl,135212,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/du_137017.tif,du_137017,du,137017,1.73e-07,77.49202728,0.0,100.0,2.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/gm_137017.tif,gm_137017,gm,137017,0.00038042638334445655,0.04487936943769455,0.0,100.0,3.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/du_137087.tif,du_137087,du,137087,0.0,1.714874751,0.0,100.0,2.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/sw_137087.tif,sw_137087,sw,137087,6.330000178422779e-05,0.00490511814132332,0.0,100.0,5.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_137087.tif,am_137087,am,137087,1.0,100.0,,,6.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_137087.tif,rl_137087,rl,137087,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/du_137088.tif,du_137088,du,137088,0.0,0.693526432,0.0,100.0,2.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_137088.tif,am_137088,am,137088,1.0,100.0,,,6.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_137088.tif,rl_137088,rl,137088,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_137089.tif,rl_137089,rl,137089,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/du_137090.tif,du_137090,du,137090,0.0,0.011688001,0.0,100.0,2.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/sw_137090.tif,sw_137090,sw,137090,9.669999599282164e-06,0.01169379334896802,0.0,100.0,5.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_137090.tif,am_137090,am,137090,1.0,100.0,,,6.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_137090.tif,rl_137090,rl,137090,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/du_137091.tif,du_137091,du,137091,1.46e-06,3.267796775,0.0,100.0,2.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/sw_137091.tif,sw_137091,sw,137091,3.1199999739328632e-06,0.0821336880326271,0.0,100.0,5.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_137091.tif,am_137091,am,137091,1.0,100.0,,,6.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/du_137092.tif,du_137092,du,137092,0.000126,3.384117054,0.0,100.0,2.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/sw_137092.tif,sw_137092,sw,137092,1.8999999327768554e-13,0.1944909691810608,0.0,100.0,5.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_137092.tif,am_137092,am,137092,1.0,100.0,,,6.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_137092.tif,rl_137092,rl,137092,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/du_137094.tif,du_137094,du,137094,9.79e-07,286.2062012,0.0,100.0,2.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/sw_137094.tif,sw_137094,sw,137094,1.4600000213249588e-05,2.949437379837036,0.0,100.0,5.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_137094.tif,am_137094,am,137094,1.0,100.0,,,6.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_137094.tif,rl_137094,rl,137094,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/du_137095.tif,du_137095,du,137095,0.0,0.691081882,0.0,100.0,2.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_137095.tif,am_137095,am,137095,1.0,100.0,,,6.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_137095.tif,rl_137095,rl,137095,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/du_137096.tif,du_137096,du,137096,0.0,5.99646759,0.0,100.0,2.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_137096.tif,am_137096,am,137096,1.0,100.0,,,6.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_137096.tif,rl_137096,rl,137096,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/du_137098.tif,du_137098,du,137098,0.0,35.97230919,0.0,100.0,2.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/gm_137098.tif,gm_137098,gm,137098,0.00013931251305621117,0.01394903752952814,0.0,100.0,3.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/sw_137098.tif,sw_137098,sw,137098,0.0008485279977321625,0.223883256316185,0.0,100.0,5.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_137098.tif,am_137098,am,137098,1.0,100.0,,,6.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_137098.tif,rl_137098,rl,137098,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/du_137099.tif,du_137099,du,137099,0.0,0.388777554,0.0,100.0,2.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_137099.tif,am_137099,am,137099,1.0,100.0,,,6.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_137099.tif,rl_137099,rl,137099,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/du_137101.tif,du_137101,du,137101,0.0,0.0428559,0.0,100.0,2.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_137101.tif,am_137101,am,137101,1.0,100.0,,,6.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_137101.tif,rl_137101,rl,137101,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/du_137102.tif,du_137102,du,137102,0.0,0.101078354,0.0,100.0,2.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_137102.tif,am_137102,am,137102,1.0,100.0,,,6.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/du_137103.tif,du_137103,du,137103,0.0,4.612886906,0.0,100.0,2.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_137103.tif,am_137103,am,137103,1.0,100.0,,,6.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/du_137104.tif,du_137104,du,137104,0.0,0.748148263,0.0,100.0,2.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_137104.tif,am_137104,am,137104,1.0,100.0,,,6.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_137104.tif,rl_137104,rl,137104,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/du_137105.tif,du_137105,du,137105,0.0,88.48911285,0.0,100.0,2.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/gm_137105.tif,gm_137105,gm,137105,0.00908537209033966,1.1510719060897827,0.0,100.0,3.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_137105.tif,am_137105,am,137105,1.0,100.0,,,6.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_137105.tif,rl_137105,rl,137105,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/gm_137106.tif,gm_137106,gm,137106,0.0009133030544035136,0.06640429049730301,0.0,100.0,3.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_137106.tif,am_137106,am,137106,1.0,100.0,,,6.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_137106.tif,rl_137106,rl,137106,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/du_137107.tif,du_137107,du,137107,0.0,112.6010284,0.0,100.0,2.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/gm_137107.tif,gm_137107,gm,137107,0.00244638952426612,0.09515534341335297,0.0,100.0,3.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/sw_137107.tif,sw_137107,sw,137107,1.3599999704183574e-07,0.4349593222141266,0.0,100.0,5.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_137107.tif,am_137107,am,137107,1.0,100.0,,,6.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_137107.tif,rl_137107,rl,137107,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/gm_137108.tif,gm_137108,gm,137108,0.0,1.1157732009887695,0.0,100.0,3.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_137108.tif,am_137108,am,137108,1.0,100.0,,,6.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_137108.tif,rl_137108,rl,137108,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/du_137109.tif,du_137109,du,137109,0.0,145.7476959,0.0,100.0,2.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/gm_137109.tif,gm_137109,gm,137109,3.0081519497571214e-08,0.13291487097740173,0.0,100.0,3.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_137109.tif,am_137109,am,137109,1.0,100.0,,,6.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_137109.tif,rl_137109,rl,137109,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/du_137110.tif,du_137110,du,137110,0.000251,1.931465864,0.0,100.0,2.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_137110.tif,am_137110,am,137110,1.0,100.0,,,6.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/du_137111.tif,du_137111,du,137111,1.79e-10,273.2058258,0.0,100.0,2.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/gm_137111.tif,gm_137111,gm,137111,0.0,2.259030342102051,0.0,100.0,3.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/sw_137111.tif,sw_137111,sw,137111,6.479999825614868e-08,1.5471235513687134,0.0,100.0,5.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_137111.tif,am_137111,am,137111,1.0,100.0,,,6.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_137111.tif,rl_137111,rl,137111,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_137115.tif,rl_137115,rl,137115,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/du_137117.tif,du_137117,du,137117,0.0,117.9239916,0.0,100.0,2.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_137117.tif,am_137117,am,137117,1.0,100.0,,,6.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_137117.tif,rl_137117,rl,137117,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/du_137119.tif,du_137119,du,137119,0.0,3.086698016,0.0,100.0,2.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/gm_137119.tif,gm_137119,gm,137119,0.000531015801243484,0.01093838457018137,0.0,100.0,3.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_137119.tif,am_137119,am,137119,1.0,100.0,,,6.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_137119.tif,rl_137119,rl,137119,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_137121.tif,rl_137121,rl,137121,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_137122.tif,rl_137122,rl,137122,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/du_137127.tif,du_137127,du,137127,3.35e-11,15.29979515,0.0,100.0,2.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_137127.tif,am_137127,am,137127,1.0,100.0,,,6.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/gm_137205.tif,gm_137205,gm,137205,0.0,2.6727044582366943,0.0,100.0,3.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_137205.tif,am_137205,am,137205,1.0,100.0,,,6.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_137205.tif,rl_137205,rl,137205,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/gm_137206.tif,gm_137206,gm,137206,0.0,0.4921225607395172,0.0,100.0,3.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_137206.tif,am_137206,am,137206,1.0,100.0,,,6.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_137206.tif,rl_137206,rl,137206,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_137207.tif,am_137207,am,137207,1.0,100.0,,,6.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_137207.tif,rl_137207,rl,137207,1.0,100.0,,,8.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/am_137208.tif,am_137208,am,137208,1.0,100.0,,,6.0,false,
/Users/bbest/My Drive/projects/offhab/data/derived/lyrs_tif/rl_137208.tif,rl_137208,rl,137208,1.0,100.0,,,8.0,false,
